integer_isbn,UserID,Rating
328,76626,9
532,76626,8
520,76626,4
130,76626,10
13,76626,10
128,76626,10
40,76626,5
10,76626,7
383,76626,9
316,76626,9
148,76626,9
122,76626,10
427,76626,8
526,76626,8
35,76626,9
472,76626,9
534,76626,8
78,76626,8
242,76626,9
52,76818,10
485,76818,10
268,76818,8
280,76818,7
72,76818,10
115,76818,7
137,76818,8
94,76818,9
68,76818,8
56,76818,5
505,76888,8
418,76888,9
185,76888,7
167,76888,9
196,76888,9
76,76888,6
73,76888,7
109,76888,3
17,76888,8
41,76888,9
208,76888,7
101,77181,10
365,77181,6
364,77181,8
412,77181,5
323,77181,9
1,77181,7
20,77181,10
0,77181,8
295,77181,7
34,77181,8
50,77181,8
146,77809,9
156,77809,10
27,77809,5
155,77809,9
9,77809,7
266,77809,6
409,77809,7
264,77809,5
0,77809,5
29,77809,6
19,77809,8
5,77809,10
203,78448,8
14,78448,8
327,78448,8
326,78448,8
412,78448,8
510,78448,8
58,78448,9
162,78448,9
20,78448,10
316,78448,7
0,78448,9
243,78448,9
222,78448,10
507,78448,8
207,78783,8
292,78783,10
127,78783,10
400,78783,9
119,78783,9
338,78783,7
468,78783,8
171,78783,9
396,78783,7
287,78783,8
303,78783,10
361,78783,7
238,78783,7
195,78783,8
193,78783,9
123,78783,9
213,78783,10
411,78783,10
300,78783,9
162,78783,10
180,78783,9
150,78783,10
91,78783,9
349,78783,9
107,78783,9
55,78783,8
90,78783,8
89,78783,9
74,78783,8
0,78783,10
79,78783,7
114,78783,5
402,78783,8
505,78834,10
399,78834,10
291,78834,7
514,78834,10
335,78834,10
202,78834,7
332,78834,10
287,78834,8
130,78834,10
391,78834,10
124,78834,10
10,78834,10
76,78834,10
122,78834,10
229,78834,8
177,78834,7
344,78834,6
64,78834,10
23,78834,10
295,78834,7
32,78834,7
372,78834,10
418,78973,7
290,78973,8
8,78973,9
469,78973,8
333,78973,8
273,78973,8
438,78973,9
512,78973,8
436,78973,8
331,78973,6
395,78973,7
465,78973,9
329,78973,7
393,78973,7
327,78973,8
532,78973,8
143,78973,8
282,78973,7
153,78973,9
125,78973,7
253,78973,7
215,78973,8
195,78973,7
252,78973,8
194,78973,8
234,78973,7
96,78973,7
100,78973,10
354,78973,7
349,78973,9
107,78973,9
89,78973,8
313,78973,8
475,78973,8
87,78973,9
221,78973,8
170,79266,8
112,79266,8
131,79266,8
198,79266,8
285,79266,9
284,79266,9
283,79266,9
498,79266,10
269,79266,9
254,79266,8
183,79266,8
152,79266,8
144,80538,8
239,80538,10
9,80538,8
167,80538,10
65,80538,8
232,80538,5
494,80538,8
176,80538,8
345,80538,9
17,80538,9
0,80538,8
80,80538,8
35,80538,8
86,80538,8
34,80538,7
293,80538,7
127,80810,9
464,80810,10
394,80810,8
234,80810,10
164,80810,10
95,80810,5
40,80810,7
385,80810,6
318,80810,7
15,80810,7
35,80810,8
368,80945,10
326,80945,9
235,80945,7
182,80945,8
234,80945,6
390,80945,9
387,80945,8
30,80945,9
246,80945,9
138,80945,7
0,80945,9
115,80945,10
275,80945,5
403,80945,10
204,81318,8
18,81318,8
487,81318,7
485,81318,4
253,81318,5
236,81318,6
281,81318,7
1,81318,10
425,81318,5
0,81318,2
70,81318,8
87,81318,8
34,81318,8
5,81318,9
516,81492,5
8,81492,10
113,81492,9
7,81492,9
49,81492,8
75,81492,10
148,81492,8
176,81492,10
106,81492,9
120,81492,9
0,81492,9
51,81492,9
421,81492,9
36,81492,8
469,81597,7
171,81597,10
3,81597,9
14,81597,9
513,81597,8
438,81597,10
436,81597,7
162,81597,8
180,81597,8
178,81597,8
150,81597,8
89,81597,8
230,81597,8
17,81597,8
0,81597,8
206,81682,5
66,81682,7
183,81682,7
59,81682,5
250,81682,9
107,81682,8
48,81682,9
407,81682,5
177,81682,5
373,81682,6
159,81682,5
32,81682,10
400,81771,8
489,81771,8
8,81771,7
171,81771,8
217,81771,4
451,81771,10
80,81771,8
2,81771,10
35,81771,10
243,81771,8
524,81771,6
104,81848,7
204,81848,8
281,81848,8
123,81848,6
37,81848,7
300,81848,7
180,81848,7
429,81848,7
410,81848,7
229,81848,7
120,81848,9
72,81848,9
276,81848,8
245,81848,7
475,81848,7
62,81977,8
412,81977,10
482,81977,8
1,81977,9
232,81977,9
190,81977,8
0,81977,7
78,81977,7
135,81977,10
85,81977,6
470,83287,10
8,83287,6
329,83287,10
112,83287,10
66,83287,10
254,83287,9
238,83287,10
360,83287,10
496,83287,10
42,83287,10
141,83287,10
321,83287,1
110,83287,9
313,83287,10
412,83671,10
431,83671,9
213,83671,9
73,83671,7
175,83671,10
345,83671,10
190,83671,10
29,83671,9
34,83671,9
5,83671,10
126,84024,5
324,84024,7
302,84024,9
129,84024,9
42,84024,9
151,84024,1
212,84024,8
94,84024,8
68,84024,9
54,84024,9
258,85426,9
309,85426,8
3,85426,10
256,85426,5
7,85426,10
40,85426,10
55,85426,6
122,85426,8
44,85426,9
116,85426,9
106,85426,10
46,85426,8
35,85426,10
472,85426,8
372,85426,9
78,85426,9
97,85526,8
309,85526,8
102,85526,8
3,85526,8
126,85526,7
111,85526,8
9,85526,7
124,85526,7
108,85526,5
456,85526,10
249,85526,7
91,85526,8
453,85526,9
48,85526,9
2,85526,8
311,85526,9
241,85526,10
446,85526,7
221,85526,9
19,85526,8
208,85526,7
419,85757,8
340,85757,6
158,85757,9
516,85757,5
514,85757,8
14,85757,9
18,85757,5
249,85757,7
428,85757,7
107,85757,6
55,85757,6
378,85757,8
315,85757,9
139,85757,9
265,85757,8
452,85757,9
80,85757,9
36,85757,8
34,85757,6
85,85757,7
22,85993,8
330,85993,5
7,85993,10
389,85993,10
58,85993,10
40,85993,10
10,85993,10
39,85993,10
33,85993,10
38,85993,10
319,85993,7
210,85993,10
157,86189,6
14,86189,5
361,86189,7
458,86189,6
213,86189,7
140,86189,8
11,86189,8
1,86189,3
16,86189,8
508,86189,7
0,86189,8
35,86189,8
4,86189,6
223,86189,6
446,86189,8
507,86189,5
53,86202,7
67,86202,7
22,86202,6
417,86202,6
102,86202,5
133,86202,7
61,86202,7
484,86202,7
9,86202,9
93,86202,9
234,86202,5
124,86202,7
212,86202,7
65,86202,7
1,86202,7
55,86202,7
36,86202,8
114,86202,7
56,86202,6
310,87141,8
104,87141,8
7,87141,10
326,87141,9
303,87141,8
388,87141,9
83,87141,8
37,87141,8
30,87141,8
24,87141,8
11,87141,8
319,87141,8
382,87141,8
381,87141,9
317,87141,8
380,87141,8
454,87141,8
278,87141,8
174,87141,7
374,87141,9
46,87141,9
155,87555,10
501,87555,10
435,87555,10
217,87555,9
167,87555,10
483,87555,10
93,87555,10
39,87555,9
428,87555,7
20,87555,10
378,87555,10
73,87555,3
175,87555,6
109,87555,7
72,87555,7
17,87555,7
41,87555,8
88,87555,9
188,87555,8
241,87555,7
99,87555,10
85,87555,10
292,87712,10
3,87712,10
27,87712,9
45,87712,10
393,87712,6
462,87712,7
31,87712,10
82,87712,8
377,87712,7
121,87712,8
77,87712,10
45,88122,10
483,88122,9
480,88122,10
39,88122,10
33,88122,10
38,88122,10
76,88122,10
160,88122,10
72,88122,10
23,88122,10
62,88229,10
415,88229,10
156,88229,10
27,88229,10
6,88229,10
320,88229,10
191,88229,10
44,88229,9
405,88229,10
0,88229,10
12,88229,9
51,88229,10
4,88229,10
67,88693,9
105,88693,4
205,88693,5
14,88693,7
439,88693,8
18,88693,7
21,88693,7
328,88693,8
326,88693,7
283,88693,8
60,88693,8
9,88693,8
456,88693,9
1,88693,8
320,88693,9
280,88693,9
48,88693,8
147,88693,7
424,88693,8
226,88693,9
36,88693,8
2,88693,7
244,88693,8
403,88693,8
135,88693,8
259,88693,6
341,88693,9
3,88733,10
156,88733,8
273,88733,9
7,88733,10
6,88733,8
128,88733,10
11,88733,7
479,88733,9
10,88733,8
100,88733,10
39,88733,9
163,88733,10
49,88733,10
450,88733,7
174,88733,9
72,88733,9
159,88733,8
518,88733,6
242,88733,10
260,88733,10
5,88733,8
98,88733,8
53,88793,10
67,88793,10
398,88793,10
290,88793,9
288,88793,8
392,88793,9
139,88793,5
227,88793,8
344,88793,9
64,88793,9
86,88793,5
63,88793,9
146,88937,8
202,88937,9
93,88937,7
6,88937,8
268,88937,10
95,88937,7
58,88937,7
16,88937,7
120,88937,5
17,88937,7
311,88937,8
5,88937,5
401,88937,8
158,89602,5
53,89602,8
67,89602,8
22,89602,6
291,89602,7
398,89602,6
204,89602,5
336,89602,9
8,89602,7
288,89602,8
3,89602,5
113,89602,5
256,89602,6
156,89602,8
18,89602,7
271,89602,5
270,89602,7
60,89602,5
392,89602,7
217,89602,5
238,89602,8
360,89602,7
323,89602,5
390,89602,5
13,89602,9
431,89602,8
388,89602,6
411,89602,5
249,89602,8
1,89602,8
232,89602,8
231,89602,9
148,89602,5
348,89602,8
378,89602,7
122,89602,5
16,89602,5
48,89602,6
265,89602,5
298,89602,5
477,89602,5
160,89602,5
47,89602,8
172,89602,5
228,89602,5
64,89602,8
0,89602,8
295,89602,8
472,89602,8
4,89602,9
32,89602,5
311,89602,7
114,89602,8
29,89602,6
260,89602,7
50,89602,7
205,90417,10
104,90417,9
168,90417,9
218,90417,10
497,90417,9
84,90417,5
31,90417,10
25,90417,8
24,90417,8
233,90417,5
44,90417,9
12,90417,9
70,90417,10
5,90417,8
257,90616,6
368,90616,5
45,90616,5
482,90616,10
410,90616,7
428,90616,7
296,90616,2
0,90616,7
35,90616,10
259,90616,5
67,91058,9
18,91058,7
101,91058,10
285,91058,8
283,91058,8
384,91058,10
75,91058,5
382,91058,9
28,91058,5
64,91058,10
14,91103,5
133,91103,9
27,91103,7
432,91103,7
108,91103,6
387,91103,6
193,91103,7
214,91103,8
123,91103,5
11,91103,7
179,91103,8
75,91103,8
211,91103,6
377,91103,6
74,91103,6
0,91103,9
81,91103,7
274,91103,5
222,91103,5
158,91113,9
146,91113,9
119,91113,10
204,91113,8
103,91113,8
201,91113,7
395,91113,8
500,91113,7
302,91113,6
431,91113,10
71,91113,8
213,91113,9
233,91113,9
249,91113,10
349,91113,8
191,91113,10
315,91113,8
48,91113,9
477,91113,7
47,91113,10
190,91113,9
51,91113,9
137,91113,8
2,91113,8
35,91113,8
87,91113,8
29,91113,9
260,91113,10
399,91184,8
45,91184,5
130,91184,6
167,91184,6
10,91184,7
100,91184,6
163,91184,5
38,91184,5
509,91184,5
20,91184,6
311,91184,9
241,91184,7
206,91342,10
27,91342,7
284,91342,7
283,91342,8
500,91342,8
269,91342,8
305,91342,7
304,91342,8
60,91342,9
83,91342,8
34,91342,7
105,92405,6
503,92405,8
285,92405,10
284,92405,9
527,92405,10
348,92405,8
378,92405,8
159,92405,9
275,92405,8
4,92405,10
437,92810,9
368,92810,7
18,92810,6
7,92810,7
325,92810,7
481,92810,7
195,92810,9
252,92810,8
390,92810,8
118,92810,7
321,92810,6
1,92810,9
191,92810,7
176,92810,5
160,92810,9
94,92810,7
419,93047,8
105,93047,6
97,93047,7
522,93047,7
369,93047,8
132,93047,7
531,93047,9
93,93047,7
164,93047,5
39,93047,7
163,93047,9
38,93047,8
318,93047,7
378,93047,8
17,93047,7
78,93047,7
222,93047,8
514,93092,6
27,93092,7
219,93092,9
270,93092,10
253,93092,9
84,93092,10
124,93092,10
58,93092,9
71,93092,8
160,93092,4
343,93092,9
88,93092,9
274,93092,8
242,93092,10
77,93092,10
524,93092,6
205,93453,10
395,93453,4
9,93453,9
129,93453,3
236,93453,9
194,93453,8
248,93453,7
121,93453,9
425,93453,8
276,93453,9
422,93453,10
103,93629,7
328,93629,8
169,93629,10
93,93629,4
460,93629,8
358,93629,7
25,93629,7
40,93629,9
75,93629,4
1,93629,9
279,93629,6
246,93629,9
15,93629,6
426,93629,9
2,93629,9
342,93629,9
441,94347,9
256,94347,6
332,94347,9
413,94347,9
365,94347,6
392,94347,8
179,94347,7
91,94347,7
379,94347,7
16,94347,9
28,94347,8
427,94347,5
177,94347,7
106,94347,9
64,94347,6
226,94347,10
188,94347,7
79,94347,7
445,94347,9
85,94347,6
53,95173,10
67,95173,8
291,95173,5
165,95173,10
266,95173,7
110,95173,5
231,95173,6
116,95173,9
64,95173,8
4,95173,9
85,95173,9
442,95173,6
470,95359,10
67,95359,9
220,95359,7
309,95359,5
399,95359,8
204,95359,4
308,95359,9
417,95359,9
202,95359,10
334,95359,9
256,95359,8
240,95359,8
466,95359,8
18,95359,9
503,95359,9
21,95359,8
331,95359,8
101,95359,10
502,95359,5
329,95359,5
394,95359,6
132,95359,9
66,95359,4
328,95359,8
169,95359,8
239,95359,8
392,95359,9
217,95359,10
167,95359,10
196,95359,8
361,95359,10
93,95359,10
216,95359,9
215,95359,8
42,95359,8
151,95359,3
194,95359,7
142,95359,8
460,95359,9
13,95359,10
388,95359,10
164,95359,10
128,95359,10
322,95359,9
83,95359,7
31,95359,6
355,95359,8
301,95359,9
10,95359,10
192,95359,6
430,95359,4
76,95359,10
266,95359,8
110,95359,10
318,95359,10
280,95359,9
247,95359,8
317,95359,4
455,95359,9
379,95359,6
82,95359,8
211,95359,6
89,95359,8
16,95359,7
48,95359,9
139,95359,9
44,95359,6
477,95359,9
147,95359,9
493,95359,8
347,95359,10
246,95359,6
174,95359,6
15,95359,9
345,95359,7
47,95359,10
23,95359,8
276,95359,7
0,95359,9
12,95359,10
81,95359,6
51,95359,9
295,95359,9
80,95359,10
36,95359,9
312,95359,10
2,95359,7
224,95359,10
79,95359,8
342,95359,8
243,95359,9
371,95359,9
261,95359,8
63,95359,8
114,95359,7
34,95359,7
50,95359,9
402,95359,8
445,95359,9
98,95359,9
85,95359,10
444,95359,9
442,95359,8
8,95932,7
126,95932,9
271,95932,7
325,95932,10
282,95932,8
93,95932,10
165,95932,10
128,95932,9
25,95932,7
11,95932,7
232,95932,9
148,95932,7
122,95932,10
175,95932,9
41,95932,8
277,95932,9
64,95932,8
422,95932,9
222,95932,9
114,95932,7
5,95932,8
104,96357,9
337,96357,10
52,96357,9
144,96357,9
132,96357,8
365,96357,8
328,96357,9
391,96357,9
84,96357,8
141,96357,8
459,96357,5
123,96357,9
76,96357,8
91,96357,9
246,96357,8
346,96357,6
15,96357,7
23,96357,9
12,96357,9
5,96357,8
291,96440,8
202,96440,6
331,96440,5
323,96440,10
388,96440,7
453,96440,10
139,96440,6
44,96440,5
472,96440,7
114,96440,7
29,96440,7
443,96440,8
119,96448,8
289,96448,7
144,96448,9
488,96448,2
239,96448,2
297,96448,7
15,96448,8
372,96448,10
114,96448,9
29,96448,8
18,96744,10
111,96744,9
117,96744,8
71,96744,10
11,96744,10
1,96744,9
173,96744,10
209,96744,10
120,96744,10
72,96744,10
471,97754,6
441,97754,3
8,97754,5
3,97754,5
61,97754,8
216,97754,5
323,97754,5
510,97754,8
214,97754,7
48,97754,10
452,97754,6
471,97874,10
22,97874,6
533,97874,10
435,97874,10
253,97874,10
124,97874,10
457,97874,8
161,97874,5
1,97874,1
47,97874,10
296,97874,10
0,97874,9
51,97874,5
35,97874,8
99,97874,9
85,97874,10
53,98263,10
489,98263,8
134,98263,10
62,98263,10
14,98263,10
126,98263,10
392,98263,10
217,98263,10
412,98263,8
6,98263,10
82,98263,10
44,98263,10
74,98263,8
121,98263,10
79,98263,8
243,98263,10
402,98263,8
22,98391,10
335,98391,9
469,98391,9
285,98391,10
284,98391,10
283,98391,10
306,98391,9
168,98391,9
281,98391,8
429,98391,10
410,98391,9
351,98391,10
1,98391,10
425,98391,8
491,98391,9
245,98391,9
374,98391,9
0,98391,9
474,98391,9
373,98391,9
159,98391,8
275,98391,9
80,98391,8
136,98391,10
262,98391,9
225,98391,9
403,98391,8
334,98758,7
271,98758,8
132,98758,7
143,98758,10
153,98758,7
184,98758,9
237,98758,9
234,98758,7
75,98758,9
64,98758,8
67,98787,9
517,98787,9
145,98787,7
133,98787,9
521,98787,9
112,98787,7
61,98787,7
152,98787,8
124,98787,8
31,98787,7
300,98787,5
212,98787,8
91,98787,8
320,98787,6
20,98787,8
347,98787,8
160,98787,9
375,98787,8
64,98787,9
51,98787,8
373,98787,7
50,98787,9
522,98904,10
102,98904,10
113,98904,7
271,98904,10
282,98904,9
153,98904,8
184,98904,10
166,98904,7
254,98904,7
324,98904,7
10,98904,5
321,98904,10
353,98904,8
90,98904,8
89,98904,7
278,98904,8
0,98904,10
70,98904,7
56,98904,10
103,99720,8
7,99720,9
281,99720,8
389,99720,9
181,99720,9
40,99720,10
10,99720,9
100,99720,10
49,99720,9
75,99720,8
145,100459,10
200,100459,8
27,100459,8
60,100459,8
325,100459,7
412,100459,8
359,100459,9
141,100459,8
358,100459,8
13,100459,9
24,100459,10
353,100459,7
178,100459,8
91,100459,8
319,100459,8
90,100459,9
148,100459,9
89,100459,9
210,100459,9
16,100459,8
314,100459,8
377,100459,7
450,100459,6
72,100459,8
172,100459,8
88,100459,7
242,100459,10
85,100459,9
341,100459,8
444,100459,10
469,100644,8
334,100644,8
437,100644,9
61,100644,8
198,100644,8
411,100644,6
1,100644,9
318,100644,8
348,100644,10
347,100644,10
3,100846,8
18,100846,8
21,100846,8
7,100846,8
413,100846,8
324,100846,8
495,100846,8
31,100846,8
410,100846,9
1,100846,8
149,100846,8
44,100846,8
407,100846,7
176,100846,8
94,100846,9
54,100846,8
262,100846,8
187,100906,8
134,100906,8
45,100906,8
132,100906,8
270,100906,9
239,100906,10
357,100906,9
250,100906,7
10,100906,7
100,100906,9
33,100906,9
38,100906,8
383,100906,9
318,100906,9
280,100906,8
230,100906,5
346,100906,8
190,100906,9
423,100906,10
448,100906,8
224,100906,9
87,100906,7
342,100906,8
242,100906,10
441,101305,7
336,101305,7
134,101305,7
3,101305,6
126,101305,8
327,101305,7
435,101305,8
361,101305,7
165,101305,8
1,101305,6
320,101305,8
247,101305,5
48,101305,5
265,101305,8
2,101305,5
224,101305,8
32,101305,7
222,101305,7
135,101305,8
50,101305,8
340,101606,9
158,101606,7
490,101606,9
310,101606,6
205,101606,6
291,101606,8
202,101606,9
415,101606,8
503,101606,8
463,101606,7
6,101606,9
110,101606,9
73,101606,7
109,101606,8
17,101606,8
41,101606,7
34,101606,6
5,101606,8
43,101620,9
26,101620,10
83,101620,7
58,101620,9
24,101620,10
75,101620,8
299,101620,7
69,101620,8
94,101620,10
68,101620,9
57,101620,9
54,101620,9
262,101620,9
87,101620,8
32,101620,6
63,101620,9
505,101851,8
220,101851,9
52,101851,10
7,101851,10
45,101851,10
268,101851,10
24,101851,9
10,101851,10
39,101851,10
33,101851,10
38,101851,10
76,101851,8
454,101851,6
46,101851,7
244,101851,10
397,101876,7
102,101876,10
14,101876,8
27,101876,10
112,101876,9
66,101876,9
130,101876,8
252,101876,8
495,101876,8
59,101876,7
234,101876,8
108,101876,8
30,101876,8
321,101876,6
300,101876,7
47,101876,10
41,101876,7
228,101876,9
474,101876,7
12,101876,8
244,101876,8
34,101876,8
259,101876,10
418,102647,10
488,102647,9
333,102647,5
273,102647,6
240,102647,7
43,102647,8
184,102647,7
433,102647,3
151,102647,9
141,102647,10
358,102647,7
13,102647,4
95,102647,8
117,102647,10
71,102647,9
37,102647,9
25,102647,8
30,102647,8
24,102647,10
11,102647,10
10,102647,9
33,102647,7
38,102647,7
75,102647,8
174,102647,8
47,102647,7
115,102647,8
119,102967,9
102,102967,9
3,102967,8
14,102967,7
513,102967,6
438,102967,5
154,102967,5
195,102967,10
11,102967,6
20,102967,9
494,102967,7
265,102967,8
174,102967,7
36,102967,5
86,102967,8
336,103336,7
134,103336,10
3,103336,9
521,103336,9
9,103336,8
108,103336,6
91,103336,6
147,103336,5
190,103336,7
17,103336,10
70,103336,7
34,103336,5
19,103336,10
5,103336,7
145,104113,9
220,104113,8
144,104113,9
113,104113,7
415,104113,10
200,104113,6
365,104113,9
93,104113,9
23,104113,10
81,104113,9
29,104113,8
98,104113,6
258,104636,5
127,104636,9
517,104636,7
513,104636,9
333,104636,9
273,104636,9
438,104636,9
436,104636,9
367,104636,9
21,104636,8
43,104636,9
7,104636,10
394,104636,9
132,104636,9
170,104636,9
112,104636,8
61,104636,8
66,104636,9
131,104636,9
219,104636,10
270,104636,10
198,104636,9
239,104636,10
283,104636,9
254,104636,9
238,104636,9
183,104636,8
152,104636,9
360,104636,9
324,104636,9
6,104636,10
42,104636,10
182,104636,8
234,104636,6
141,104636,9
251,104636,10
31,104636,10
95,104636,6
58,104636,8
117,104636,8
37,104636,9
301,104636,10
25,104636,9
30,104636,9
24,104636,10
11,104636,10
100,104636,10
163,104636,10
49,104636,10
411,104636,9
75,104636,8
89,104636,8
210,104636,9
230,104636,9
405,104636,8
12,104636,9
81,104636,8
115,104636,9
159,104636,7
69,104636,9
94,104636,9
68,104636,9
57,104636,9
54,104636,9
262,104636,8
32,104636,6
242,104636,10
63,104636,9
21,104665,10
7,104665,9
463,104665,6
394,104665,7
362,104665,6
153,104665,7
197,104665,7
108,104665,8
26,104665,8
117,104665,7
25,104665,7
24,104665,8
11,104665,7
430,104665,6
89,104665,8
74,104665,8
15,104665,5
138,104665,5
51,104665,9
54,104665,6
63,104665,6
522,105028,7
503,105028,9
7,105028,8
153,105028,7
184,105028,7
84,105028,6
142,105028,7
388,105028,8
58,105028,7
181,105028,8
30,105028,8
24,105028,8
49,105028,8
457,105028,8
76,105028,9
174,105028,7
15,105028,8
138,105028,8
109,105028,8
46,105028,8
77,105028,9
308,105058,7
397,105058,7
439,105058,8
391,105058,8
215,105058,8
252,105058,8
82,105058,8
44,105058,7
297,105058,7
15,105058,7
522,105214,9
514,105214,8
307,105214,8
396,105214,10
521,105214,10
325,105214,10
128,105214,9
408,105214,3
406,105214,10
376,105214,10
172,105214,9
114,105214,6
444,105214,9
291,105221,10
45,105221,10
164,105221,8
10,105221,10
39,105221,10
33,105221,10
38,105221,10
173,105221,10
209,105221,10
120,105221,10
72,105221,10
78,105221,10
471,105517,2
258,105517,7
400,105517,5
97,105517,9
370,105517,7
415,105517,9
333,105517,6
332,105517,9
287,105517,5
132,105517,4
325,105517,1
125,105517,5
235,105517,2
128,105517,7
25,105517,5
10,105517,4
100,105517,6
49,105517,8
20,105517,10
280,105517,6
122,105517,8
476,105517,7
347,105517,6
278,105517,8
47,105517,10
0,105517,9
81,105517,7
221,105517,6
14,105937,10
112,105937,8
61,105937,9
66,105937,8
194,105937,8
65,105937,8
318,105937,9
139,105937,7
297,105937,9
276,105937,8
295,105937,8
80,105937,9
2,105937,9
402,105937,9
22,105979,7
336,105979,6
290,105979,8
8,105979,9
62,105979,10
3,105979,10
256,105979,8
368,105979,3
21,105979,6
364,105979,10
326,105979,7
434,105979,5
152,105979,5
6,105979,4
323,105979,6
84,105979,1
124,105979,6
13,105979,10
118,105979,5
96,105979,5
117,105979,5
71,105979,5
25,105979,5
30,105979,6
11,105979,8
192,105979,5
212,105979,6
65,105979,8
1,105979,5
110,105979,8
20,105979,10
107,105979,6
82,105979,9
177,105979,8
508,105979,6
246,105979,4
47,105979,8
424,105979,8
0,105979,8
12,105979,8
51,105979,10
263,105979,9
36,105979,8
188,105979,7
79,105979,7
371,105979,7
34,105979,8
19,105979,9
98,105979,7
145,106007,10
271,106007,7
21,106007,7
305,106007,7
196,106007,10
253,106007,4
433,106007,6
390,106007,9
117,106007,5
40,106007,7
176,106007,9
426,106007,10
422,106007,8
69,106007,6
34,106007,8
85,106007,10
340,106225,8
8,106225,8
171,106225,9
9,106225,10
303,106225,10
26,106225,9
83,106225,6
37,106225,8
178,106225,8
299,106225,7
20,106225,9
377,106225,7
296,106225,7
0,106225,8
81,106225,8
4,106225,8
86,106225,9
261,106225,8
170,106369,9
112,106369,9
61,106369,9
66,106369,8
131,106369,9
198,106369,9
254,106369,9
238,106369,9
183,106369,9
152,106369,9
335,106768,9
439,106768,6
143,106768,9
196,106768,8
40,106768,5
267,106768,9
39,106768,9
163,106768,8
49,106768,7
403,106768,10
471,106849,10
271,106849,10
185,106849,10
465,106849,10
129,106849,10
162,106849,10
180,106849,10
178,106849,10
150,106849,10
210,106849,10
175,106849,10
425,106849,7
62,107301,8
170,107301,7
61,107301,8
131,107301,8
327,107301,9
520,107301,7
254,107301,8
238,107301,8
183,107301,7
152,107301,8
20,107301,9
189,107301,10
525,107301,10
34,107301,10
205,107784,8
240,107784,5
133,107784,10
7,107784,5
328,107784,5
111,107784,10
239,107784,9
435,107784,8
184,107784,8
125,107784,7
92,107784,5
96,107784,9
123,107784,4
117,107784,8
37,107784,8
11,107784,8
1,107784,10
280,107784,5
453,107784,5
28,107784,5
73,107784,5
51,107784,4
373,107784,5
19,107784,9
506,108005,10
309,108005,7
22,108005,10
103,108005,10
307,108005,8
61,108005,8
496,108005,8
124,108005,7
193,108005,9
75,108005,7
454,108005,10
225,108005,10
259,108005,7
400,109574,8
171,109574,8
332,109574,10
467,109574,8
133,109574,10
21,109574,5
155,109574,10
143,109574,9
108,109574,10
383,109574,10
80,109574,8
34,109574,10
5,109574,10
413,109779,8
167,109779,9
153,109779,6
125,109779,6
196,109779,8
164,109779,10
30,109779,5
148,109779,7
15,109779,8
426,109779,8
23,109779,9
22,109901,6
186,109901,8
522,109901,10
416,109901,10
335,109901,10
240,109901,10
271,109901,10
414,109901,9
143,109901,10
282,109901,10
153,109901,10
184,109901,10
197,109901,10
125,109901,10
166,109901,10
141,109901,6
356,109901,5
378,109901,9
477,109901,10
227,109901,9
404,109901,8
447,109901,7
53,110912,10
67,110912,10
145,110912,10
220,110912,9
22,110912,10
186,110912,10
134,110912,9
62,110912,10
467,110912,8
18,110912,9
512,110912,9
329,110912,10
154,110912,10
111,110912,10
93,110912,8
129,110912,9
42,110912,9
142,110912,10
31,110912,10
39,110912,10
38,110912,10
65,110912,10
299,110912,10
20,110912,10
211,110912,9
492,110912,10
47,110912,10
424,110912,9
276,110912,9
12,110912,9
473,110912,7
295,110912,9
2,110912,9
86,110912,9
32,110912,10
311,110912,8
34,110912,8
260,110912,8
5,110912,8
402,110912,8
85,110912,10
341,110912,9
444,110912,10
507,110912,9
158,110934,8
53,110934,9
67,110934,9
62,110934,8
201,110934,9
126,110934,8
437,110934,7
43,110934,9
328,110934,9
361,110934,8
302,110934,9
323,110934,8
129,110934,7
182,110934,7
13,110934,10
355,110934,9
24,110934,8
39,110934,10
33,110934,9
38,110934,9
116,110934,7
47,110934,10
72,110934,10
17,110934,9
423,110934,8
115,110934,9
137,110934,9
69,110934,9
94,110934,9
68,110934,9
57,110934,9
54,110934,9
226,110934,8
312,110934,9
472,110934,9
78,110934,8
242,110934,10
77,110934,10
114,110934,7
29,110934,9
221,110934,10
56,110934,9
293,110934,6
339,110973,9
205,110973,8
157,110973,10
417,110973,8
416,110973,9
307,110973,9
396,110973,8
62,110973,8
3,110973,9
513,110973,7
467,110973,9
18,110973,7
465,110973,7
132,110973,9
435,110973,7
9,110973,6
196,110973,9
214,110973,7
356,110973,8
49,110973,8
348,110973,10
177,110973,10
376,110973,10
345,110973,9
190,110973,10
70,110973,9
274,110973,9
243,110973,10
403,110973,9
34,110973,9
56,110973,10
126,111174,9
365,111174,9
459,111174,9
65,111174,9
149,111174,6
378,111174,7
147,111174,9
175,111174,7
17,111174,8
64,111174,10
241,111174,10
524,111174,8
341,111174,10
258,112001,10
22,112001,10
522,112001,9
468,112001,9
171,112001,10
156,112001,10
21,112001,9
329,112001,9
219,112001,10
499,112001,10
197,112001,10
527,112001,10
236,112001,10
281,112001,9
118,112001,8
26,112001,9
95,112001,9
458,112001,9
356,112001,10
24,112001,10
250,112001,9
248,112001,9
48,112001,9
116,112001,10
41,112001,10
0,112001,9
295,112001,9
224,112001,10
19,112001,10
292,112026,9
171,112026,5
14,112026,5
240,112026,8
286,112026,9
170,112026,8
219,112026,8
152,112026,8
0,112026,8
98,112026,9
