UserID,ISBN,Rating,numBooks,num_books_to_mask,book_rank,integer_isbn
112001,0446611808,10,29,8,12,527
112001,0446611085,10,29,8,13,236
112001,0446531332,9,29,8,14,281
112001,0440241073,8,29,8,15,118
112001,044023722X,9,29,8,16,26
112001,0440225701,9,29,8,17,95
112001,0440223202,9,29,8,18,458
112001,0440221595,10,29,8,19,356
112001,0440211727,10,29,8,20,24
112001,0440211263,9,29,8,21,250
112001,0385508042,9,29,8,22,248
112001,0375726403,9,29,8,23,48
112001,0375700757,10,29,8,24,116
112001,0345313860,10,29,8,25,41
112001,0316666343,9,29,8,26,0
112001,031242227X,9,29,8,27,295
112001,0142001430,10,29,8,28,224
112001,0060930535,10,29,8,29,19
112026,1558745157,9,10,3,1,292
112026,0684872153,5,10,3,2,171
112026,067976402X,5,10,3,3,14
112026,0671042858,8,10,3,4,240
112026,0670894605,9,10,3,5,286
112026,0553284789,8,10,3,6,170
112026,0553279378,8,10,3,7,219
112026,0449219364,8,10,3,8,152
112026,0316666343,8,10,3,9,0
112026,0060915544,9,10,3,10,98
113270,1400034779,8,30,9,1,53
113270,1400031354,8,30,9,2,67
113270,0805063897,6,30,9,3,119
113270,0743418174,8,30,9,4,8
113270,0684848783,3,30,9,5,370
113270,067976402X,10,30,9,6,14
113270,0553582526,6,30,9,7,486
113270,055356451X,9,30,9,8,393
113270,0553250531,10,30,9,9,154
113270,0553250426,10,30,9,10,111
113270,0446672211,8,30,9,11,6
113270,0446608955,10,30,9,12,92
113270,0446531332,8,30,9,13,281
113270,0385720106,10,30,9,14,91
113270,0385511612,7,30,9,15,161
113270,0385492081,9,30,9,16,110
113270,0380730138,9,30,9,17,211
113270,0345439104,7,30,9,18,121
113270,0345438329,10,30,9,19,147
113270,0316969443,7,30,9,20,296
113270,0316788228,10,30,9,21,228
113270,0316666343,9,30,9,22,0
113270,014025448X,7,30,9,23,223
113270,0140244824,4,30,9,24,274
113270,0140119906,6,30,9,25,311
113270,0060987561,10,30,9,26,77
113270,0060934417,10,30,9,27,50
113270,0060930535,8,30,9,28,19
113270,0060915544,10,30,9,29,98
113270,002542730X,5,30,9,30,293
113519,155874262X,9,23,6,1,206
113519,0804106304,9,23,6,2,52
113519,0786867647,8,23,6,3,399
113519,0684874350,10,23,6,4,134
113519,0679781587,9,23,6,5,3
113519,067976402X,9,23,6,6,14
113519,0671038184,9,23,6,7,200
113519,0452284449,8,23,6,8,255
113519,0452282152,10,23,6,9,9
113519,0449912558,9,23,6,10,482
113519,0446672211,9,23,6,11,6
113519,0446310786,10,23,6,12,13
113519,0440223202,8,23,6,13,458
113519,0375707972,8,23,6,14,44
113519,0375706771,8,23,6,15,28
113519,0345443284,8,23,6,16,74
113519,0316666343,9,23,6,17,0
113519,0312195516,9,23,6,18,2
113519,0151008116,9,23,6,19,225
113519,0140244824,8,23,6,20,274
113519,0070212570,8,23,6,21,243
113519,0061097314,8,23,6,22,371
113519,0060958022,8,23,6,23,221
114368,0671693816,5,35,10,1,287
114368,0590353403,5,35,10,2,45
114368,0515136530,5,35,10,3,285
114368,0515136379,5,35,10,4,284
114368,051513628X,5,35,10,5,283
114368,051513287X,10,35,10,6,306
114368,0515132020,5,35,10,7,269
114368,0515131229,10,35,10,8,168
114368,0515130389,10,35,10,9,363
114368,0515128554,10,35,10,10,218
114368,0515128546,10,35,10,11,305
114368,0515126772,10,35,10,12,304
114368,0440226430,5,35,10,13,31
114368,0440211727,10,35,10,14,24
114368,0439064864,5,35,10,15,38
114368,0385511612,5,35,10,16,161
114368,0385505833,10,35,10,17,75
114368,0385503822,5,35,10,18,299
114368,038550120X,9,35,10,19,149
114368,0385497466,6,35,10,20,319
114368,0385493800,8,35,10,21,382
114368,0385490992,8,35,10,22,381
114368,0385472951,9,35,10,23,317
114368,0385424736,9,35,10,24,409
114368,0385424728,9,35,10,25,380
114368,034538475X,5,35,10,26,73
114368,0345351525,5,35,10,27,109
114368,0345337662,5,35,10,28,17
114368,0345313860,5,35,10,29,41
114368,0316693235,5,35,10,30,276
114368,0316693200,7,35,10,31,245
114368,0316693006,5,35,10,32,374
114368,0316666343,5,35,10,33,0
114368,0316602906,5,35,10,34,474
114368,0312980159,5,35,10,35,421
114444,0842329129,5,12,3,1,104
114444,0743418174,6,12,3,2,8
114444,0743211375,7,12,3,3,335
114444,0451160525,9,12,3,4,196
114444,0440236703,9,12,3,5,322
114444,0375706771,8,12,3,6,28
114444,034538475X,7,12,3,7,73
114444,034536676X,7,12,3,8,375
114444,0345342968,10,12,3,9,106
114444,0345313860,9,12,3,10,41
114444,0316666343,10,12,3,11,0
114444,0060987529,9,12,3,12,114
114446,0749397543,7,11,3,1,515
114446,0553279378,8,11,3,2,219
114446,0552998486,7,11,3,3,532
114446,0552137030,9,11,3,4,511
114446,0552131067,9,11,3,5,531
114446,0552124753,7,11,3,6,520
114446,0440206154,9,11,3,7,40
114446,043935806X,10,11,3,8,10
114446,0316666343,9,11,3,9,0
114446,0064407667,7,11,3,10,78
114446,0060938455,8,11,3,11,99
114544,1558745157,7,42,12,1,292
114544,1558743669,7,42,12,2,127
114544,0804114986,9,42,12,3,145
114544,0743411250,7,42,12,4,530
114544,0743203631,8,42,12,5,468
114544,0671038184,8,42,12,6,200
114544,0671021001,10,42,12,7,27
114544,0553574574,9,42,12,8,485
114544,0553273914,7,42,12,9,327
114544,051513628X,6,42,12,10,283
114544,0452282829,7,42,12,11,60
114544,0452282195,3,42,12,12,392
114544,0451202341,7,42,12,13,462
114544,0446672211,6,42,12,14,6
114544,0446670251,7,42,12,15,216
114544,044023722X,7,42,12,16,26
114544,0440226430,8,42,12,17,31
114544,0440226104,6,42,12,18,214
114544,0425167313,7,42,12,19,192
114544,0425162443,8,42,12,20,179
114544,0385720106,6,42,12,21,91
114544,0385265700,7,42,12,22,82
114544,038082101X,9,42,12,23,494
114544,0375727345,8,42,12,24,16
114544,0375726403,8,42,12,25,48
114544,0375707972,7,42,12,26,44
114544,0375706771,7,42,12,27,28
114544,0375705856,7,42,12,28,265
114544,0375700757,6,42,12,29,116
114544,0316899984,7,42,12,30,172
114544,0316601950,6,42,12,31,12
114544,0316284955,8,42,12,32,81
114544,0316096199,5,42,12,33,51
114544,0312243022,8,42,12,34,312
114544,0142000205,7,42,12,35,88
114544,014028009X,7,42,12,36,32
114544,0140244824,8,42,12,37,274
114544,014023313X,6,42,12,38,342
114544,0061097101,5,42,12,39,261
114544,0060987561,10,42,12,40,77
114544,0060930535,5,42,12,41,19
114544,0060928336,4,42,12,42,5
114868,0671003755,8,19,5,1,21
114868,0670892963,8,19,5,2,199
114868,0446532231,10,19,5,3,124
114868,044022165X,7,19,5,4,117
114868,044021145X,9,19,5,5,11
114868,0385730586,8,19,5,6,212
114868,0385504209,8,19,5,7,1
114868,0385424728,5,19,5,8,380
114868,0385336179,7,19,5,9,349
114868,0385335482,8,19,5,10,55
114868,038079487X,8,19,5,11,90
114868,0375707972,8,19,5,12,44
114868,0374129983,9,19,5,13,508
114868,014100018X,9,19,5,14,294
114868,014028009X,10,19,5,15,32
114868,0061097314,7,19,5,16,371
114868,0060938455,9,19,5,17,99
114868,0060915544,7,19,5,18,98
114868,0060392452,8,19,5,19,85
114988,1400034779,7,22,6,1,53
114988,1400031354,7,22,6,2,67
114988,0971880107,1,22,6,3,105
114988,0786817070,7,22,6,4,291
114988,0767902521,7,22,6,5,186
114988,0679429220,7,22,6,6,156
114988,0452283205,6,22,6,7,484
114988,0452282152,7,22,6,8,9
114988,0451166892,7,22,6,9,303
114988,0449005615,10,22,6,10,165
114988,0440414806,9,22,6,11,251
114988,044022165X,4,22,6,12,117
114988,0385721420,10,22,6,13,249
114988,0385720955,5,22,6,14,384
114988,0380789035,7,22,6,15,148
114988,0375700757,5,22,6,16,116
114988,0345436911,7,22,6,17,264
114988,0316777730,7,22,6,18,344
114988,031298328X,1,22,6,19,373
114988,0312306326,6,22,6,20,275
114988,0312265867,6,22,6,21,136
114988,0062502182,7,22,6,22,241
115003,1400031354,9,38,11,1,67
115003,0805063897,7,38,11,2,119
115003,0802130208,10,38,11,3,441
115003,0743237188,6,38,11,4,103
115003,0688177751,6,38,11,5,288
115003,068484477X,9,38,11,6,62
115003,0679751521,8,38,11,7,202
115003,0671021001,8,38,11,8,27
115003,0671003755,8,38,11,9,21
115003,0671001795,7,38,11,10,43
115003,0452284449,7,38,11,11,255
115003,0452282829,6,38,11,12,60
115003,0452269571,8,38,11,13,217
115003,0446675059,8,38,11,14,302
115003,0446310786,10,38,11,15,13
115003,0385722206,8,38,11,16,65
115003,0385721420,8,38,11,17,249
115003,0385504209,9,38,11,18,1
115003,0385503954,8,38,11,19,428
115003,038550120X,8,38,11,20,149
115003,0385265700,8,38,11,21,82
115003,038082101X,8,38,11,22,494
115003,0375726403,7,38,11,23,48
115003,0375706771,9,38,11,24,28
115003,0375700757,8,38,11,25,116
115003,0345465083,10,38,11,26,451
115003,0345438329,6,38,11,27,147
115003,0345424719,8,38,11,28,476
115003,0316666343,8,38,11,29,0
115003,0316569321,8,38,11,30,70
115003,0312195516,8,38,11,31,2
115003,0156027321,10,38,11,32,35
115003,0142001430,6,38,11,33,224
115003,0061009059,7,38,11,34,63
115003,0060987103,5,38,11,35,29
115003,0060977493,7,38,11,36,135
115003,0060921145,7,38,11,37,401
115003,0060915544,8,38,11,38,98
115435,0671041789,9,20,6,1,133
115435,0553375407,6,20,6,2,521
115435,0446670251,7,20,6,3,216
115435,0446670111,10,20,6,4,323
115435,0446610038,8,20,6,5,42
115435,0441569595,9,20,6,6,480
115435,0440206154,9,20,6,7,40
115435,0425147622,8,20,6,8,150
115435,038550120X,8,20,6,9,149
115435,0385492081,10,20,6,10,110
115435,0375706771,7,20,6,11,28
115435,037570504X,9,20,6,12,314
115435,0375702709,10,20,6,13,298
115435,0345417623,7,20,6,14,176
115435,0316777730,9,20,6,15,344
115435,0316569321,8,20,6,16,70
115435,0140119906,10,20,6,17,311
115435,0060987103,10,20,6,18,29
115435,0060977493,8,20,6,19,135
115435,0060929871,10,20,6,20,208
115572,0590353403,10,15,4,1,45
115572,0446672211,8,15,4,2,6
115572,0440498058,8,15,4,3,128
115572,043935806X,10,15,4,4,10
115572,0439139600,10,15,4,5,100
115572,0439136350,9,15,4,6,33
115572,0439064864,10,15,4,7,38
115572,0394820371,9,15,4,8,352
115572,0345350499,10,15,4,9,190
115572,0345339738,9,15,4,10,173
115572,0345339711,8,15,4,11,209
115572,0345337662,10,15,4,12,17
115572,0312195516,10,15,4,13,2
115572,0064400557,10,15,4,14,242
115572,0060930535,9,15,4,15,19
116758,0767905180,8,15,4,1,204
116758,0743237188,9,15,4,2,103
116758,0671003755,7,15,4,3,21
116758,0452282829,8,15,4,4,60
116758,0451202341,9,15,4,5,462
116758,0449907481,8,15,4,6,361
116758,0380730138,6,15,4,7,211
116758,0375760911,9,15,4,8,229
116758,0375725784,9,15,4,9,139
116758,0375707972,9,15,4,10,44
116758,0316899984,7,15,4,11,172
116758,0316284955,8,15,4,12,81
116758,0312195516,10,15,4,13,2
116758,0142004235,10,15,4,14,343
116758,0060930535,9,15,4,15,19
116904,0743227441,10,14,4,1,157
116904,0590353403,10,14,4,2,45
116904,0553280414,10,14,4,3,413
116904,0449212602,8,14,4,4,93
116904,0446611085,7,14,4,5,236
116904,043935806X,10,14,4,6,10
116904,0439139597,10,14,4,7,39
116904,0439136350,10,14,4,8,33
116904,0439064864,10,14,4,9,38
116904,0425167313,9,14,4,10,192
116904,038550120X,10,14,4,11,149
116904,0316781266,6,14,4,12,227
116904,0316666343,8,14,4,13,0
116904,0060199652,10,14,4,14,341
117111,1878424319,10,11,3,1,471
117111,068484267X,9,11,3,2,102
117111,0446605239,9,11,3,3,59
117111,0446532231,10,11,3,4,124
117111,0440241537,7,11,3,5,387
117111,0440226430,8,11,3,6,31
117111,0440224764,9,11,3,7,58
117111,044022165X,7,11,3,8,117
117111,0375707972,5,11,3,9,44
117111,0345438329,8,11,3,10,147
117111,0316899984,6,11,3,11,172
119575,0743418174,9,10,3,1,8
119575,0671867113,8,10,3,2,333
119575,0446612790,8,10,3,3,129
119575,0446609404,6,10,3,4,252
119575,044651652X,5,10,3,5,108
119575,0385335482,8,10,3,6,55
119575,034538475X,5,10,3,7,73
119575,0345350499,8,10,3,8,190
119575,0345337662,7,10,3,9,17
119575,0330332775,7,10,3,10,526
120908,0805063897,9,14,4,1,119
120908,0767905385,8,14,4,2,398
120908,0743418174,7,14,4,3,8
120908,0671693816,7,14,4,4,287
120908,0515128554,10,14,4,5,218
120908,0452282152,8,14,4,6,9
120908,0446605239,8,14,4,7,59
120908,0440226430,10,14,4,8,31
120908,0385504209,10,14,4,9,1
120908,0385335881,4,14,4,10,107
120908,0385335482,7,14,4,11,55
120908,0140293248,9,14,4,12,79
120908,0060934417,9,14,4,13,50
120908,0060928336,10,14,4,14,5
121170,1573229571,9,25,7,1,340
121170,1573229326,7,25,7,2,158
121170,1573227331,9,25,7,3,523
121170,0805063897,9,25,7,4,119
121170,0743467523,5,25,7,5,418
121170,0743418174,7,25,7,6,8
121170,0743237188,7,25,7,7,103
121170,0671024248,7,25,7,8,271
121170,0553260111,1,25,7,9,326
121170,0452282152,8,25,7,10,9
121170,0451169530,10,25,7,11,197
121170,0385722206,8,25,7,12,65
121170,0385492081,10,25,7,13,110
121170,038079487X,8,25,7,14,90
121170,0375725784,8,25,7,15,139
121170,0375700757,6,25,7,16,116
121170,0316781266,4,25,7,17,227
121170,0316776963,8,25,7,18,64
121170,0316769487,8,25,7,19,23
121170,0312305060,9,25,7,20,80
121170,0142001740,5,25,7,21,4
121170,014029628X,8,25,7,22,86
121170,0060987529,7,25,7,23,114
121170,0060987103,9,25,7,24,29
121170,0060958022,4,25,7,25,221
121817,0671003755,8,10,3,1,21
121817,0670865796,7,10,3,2,366
121817,0452284449,9,10,3,3,255
121817,0452282152,9,10,3,4,9
121817,044651652X,7,10,3,5,108
121817,0440224764,5,10,3,6,58
121817,0440224624,7,10,3,7,459
121817,0345443284,6,10,3,8,74
121817,0316789089,6,10,3,9,424
121817,0312291639,3,10,3,10,189
122429,140003065X,9,14,4,1,517
122429,0786868716,3,14,4,2,22
122429,0743224574,9,14,4,3,514
122429,068484477X,9,14,4,4,62
122429,0525947647,10,14,4,5,435
122429,0440998050,7,14,4,6,164
122429,0440414806,8,14,4,7,251
122429,044023722X,3,14,4,8,26
122429,0385721420,8,14,4,9,249
122429,0385335482,6,14,4,10,55
122429,0375703861,7,14,4,11,427
122429,0312278586,5,14,4,12,36
122429,0142000205,8,14,4,13,88
122429,0060976845,8,14,4,14,34
122440,0786885688,9,11,3,1,257
122440,0451169530,10,11,3,2,197
122440,0451167317,7,11,3,3,125
122440,0446532231,8,11,3,4,124
122440,044023722X,8,11,3,5,26
122440,0440234743,9,11,3,6,96
122440,044022165X,8,11,3,7,117
122440,0380718340,9,11,3,8,89
122440,0316182540,8,11,3,9,422
122440,0312195516,10,11,3,10,2
122440,0060392452,8,11,3,11,85
122793,1558744150,8,18,5,1,258
122793,0804106304,9,18,5,2,52
122793,0786868716,10,18,5,3,22
122793,0743411250,9,18,5,4,530
122793,0743237188,6,18,5,5,103
122793,068484477X,8,18,5,6,62
122793,0449212602,10,18,5,7,93
122793,0446675059,10,18,5,8,302
122793,0446670251,9,18,5,9,216
122793,0446611085,7,18,5,10,236
122793,0446601241,8,18,5,11,142
122793,0425162443,9,18,5,12,179
122793,0380730138,9,18,5,13,211
122793,0375707972,9,18,5,14,44
122793,0375702709,9,18,5,15,298
122793,0375506039,10,18,5,16,377
122793,0316781266,9,18,5,17,227
122793,0312195516,10,18,5,18,2
123095,1573229326,8,15,4,1,158
123095,0842329242,10,15,4,2,310
123095,0842329218,10,15,4,3,205
123095,0842329129,10,15,4,4,104
123095,0786867647,9,15,4,5,399
123095,0670880728,6,15,4,6,330
123095,0446672211,10,15,4,7,6
123095,0446605239,10,15,4,8,59
123095,0446531332,10,15,4,9,281
123095,0375727345,10,15,4,10,16
123095,0375726403,7,15,4,11,48
123095,0345443284,9,15,4,12,74
123095,0345435168,8,15,4,13,405
123095,0312305060,10,15,4,14,80
123095,0151008116,9,15,4,15,225
123544,0671693816,5,18,5,1,287
123544,0671617028,10,18,5,2,272
123544,0553280414,5,18,5,3,413
123544,0553273914,6,18,5,4,327
123544,0451526341,10,18,5,5,130
123544,0451524934,9,18,5,6,167
123544,0451160525,7,18,5,7,196
123544,0451156609,6,18,5,8,166
123544,0449212602,8,18,5,9,93
123544,0441172717,3,18,5,10,268
123544,0440220602,8,18,5,11,37
123544,0440211727,9,18,5,12,24
123544,044021145X,3,18,5,13,11
123544,0380002930,8,18,5,14,122
123544,0345391055,1,18,5,15,278
123544,0345370775,7,18,5,16,15
123544,0345353145,8,18,5,17,138
123544,0345351525,4,18,5,18,109
123825,0671021001,8,14,4,1,27
123825,0553273914,8,14,4,2,327
123825,0446608815,8,14,4,3,235
123825,0446606189,9,14,4,4,182
123825,0446364193,9,14,4,5,141
123825,0440226104,7,14,4,6,214
123825,0440222656,7,14,4,7,123
123825,044022103X,6,14,4,8,355
123825,0425169863,7,14,4,9,162
123825,0425154092,7,14,4,10,178
123825,0385492081,9,14,4,11,110
123825,0345387651,8,14,4,12,160
123825,034536676X,7,14,4,13,375
123825,0316182540,8,14,4,14,422
123883,1558744630,5,19,5,1,529
123883,0553280414,5,19,5,2,413
123883,0515136530,5,19,5,3,285
123883,0515136379,5,19,5,4,284
123883,051513628X,5,19,5,5,283
123883,051513287X,5,19,5,6,306
123883,0515132020,5,19,5,7,269
123883,0515131229,5,19,5,8,168
123883,0515130389,5,19,5,9,363
123883,0515128554,5,19,5,10,218
123883,0515128546,5,19,5,11,305
123883,0515126772,5,19,5,12,304
123883,0451526341,5,19,5,13,130
123883,0446610399,5,19,5,14,195
123883,0446608955,5,19,5,15,92
123883,0446605239,5,19,5,16,59
123883,0446310786,5,19,5,17,13
123883,0440212561,5,19,5,18,140
123883,0345370775,5,19,5,19,15
123981,1559029838,9,17,5,1,470
123981,0553572997,9,17,5,2,132
123981,0451177096,8,17,5,3,282
123981,0451176464,8,17,5,4,153
123981,0451156609,7,17,5,5,166
123981,0449219461,7,17,5,6,183
123981,0446609404,9,17,5,7,252
123981,0440224764,7,17,5,8,58
123981,0425163407,9,17,5,9,180
123981,038079487X,10,17,5,10,90
123981,0380718332,8,17,5,11,210
123981,0380710218,8,17,5,12,230
123981,0375760911,8,17,5,13,229
123981,0345439104,7,17,5,14,121
123981,0345384369,9,17,5,15,492
123981,0316776963,10,17,5,16,64
123981,0312924585,9,17,5,17,46
124298,0871136791,9,11,3,1,339
124298,0786885688,7,11,3,2,257
124298,0786868716,10,11,3,3,22
124298,0743203631,6,11,3,4,468
124298,0670894605,10,11,3,5,286
124298,0452264464,10,11,3,6,325
124298,0446608955,8,11,3,7,92
124298,0440241073,8,11,3,8,118
124298,0385484518,10,11,3,9,20
124298,0316899984,8,11,3,10,172
124298,0316284955,10,11,3,11,81
124487,0553582135,9,17,5,1,464
124487,0553579754,9,17,5,2,329
124487,0515128554,9,17,5,3,218
124487,0515128546,9,17,5,4,305
124487,0515126772,9,17,5,5,304
124487,0449003787,10,17,5,6,324
124487,0446607711,7,17,5,7,433
124487,0446606812,5,17,5,8,84
124487,0446604666,10,17,5,9,390
124487,0440236673,10,17,5,10,83
124487,0440234743,10,17,5,11,96
124487,0440226430,9,17,5,12,31
124487,0440224624,5,17,5,13,459
124487,0440215625,10,17,5,14,213
124487,0425182878,5,17,5,15,386
124487,0425163407,5,17,5,16,180
124487,0425143325,9,17,5,17,478
124874,0688177751,7,24,7,1,288
124874,0679429220,8,24,7,2,156
124874,0671003755,10,24,7,3,21
124874,0670865796,8,24,7,4,366
124874,0452282829,5,24,7,5,60
124874,044651862X,10,24,7,6,359
124874,038572179X,8,24,7,7,233
124874,0385720955,10,24,7,8,384
124874,0385512104,9,24,7,9,383
124874,0385484518,10,24,7,10,20
124874,0380789035,5,24,7,11,148
124874,0375706771,8,24,7,12,28
124874,0375412824,9,24,7,13,406
124874,0345438329,7,24,7,14,147
124874,0345413350,10,24,7,15,519
124874,0316781266,7,24,7,16,227
124874,0316780375,9,24,7,17,277
124874,0316769487,10,24,7,18,23
124874,0312278586,9,24,7,19,36
124874,0312195516,10,24,7,20,2
124874,0151008116,8,24,7,21,225
124874,0141000198,7,24,7,22,188
124874,0060930535,10,24,7,23,19
124874,0060391626,9,24,7,24,259
124876,0684853515,10,10,3,1,396
124876,0609610597,4,10,3,2,502
124876,0590353403,10,10,3,3,45
124876,0553250531,10,10,3,4,154
124876,0441304834,7,10,3,5,431
124876,0439139597,10,10,3,6,39
124876,0439136350,10,10,3,7,33
124876,0439064864,10,10,3,8,38
124876,0380789035,10,10,3,9,148
124876,0312282990,10,10,3,10,226
125519,1878424319,10,28,8,1,471
125519,1558744630,10,28,8,2,529
125519,155874262X,10,28,8,3,206
125519,0671867156,7,28,8,4,513
125519,0671793489,8,28,8,5,273
125519,0671004573,8,28,8,6,436
125519,0670880728,10,28,8,7,330
125519,0553272535,10,28,8,8,270
125519,0446612545,8,28,8,9,237
125519,0446610038,10,28,8,10,42
125519,0446609404,10,28,8,11,252
125519,0446605484,8,28,8,12,194
125519,0446604801,7,28,8,13,234
125519,0446601241,9,28,8,14,142
125519,0446364193,8,28,8,15,141
125519,044023722X,8,28,8,16,26
125519,0440234743,8,28,8,17,96
125519,0440225701,9,28,8,18,95
125519,0440224764,8,28,8,19,58
125519,0440220602,8,28,8,20,37
125519,0440214041,10,28,8,21,25
125519,0440213525,10,28,8,22,30
125519,044021145X,10,28,8,23,11
125519,0399144463,10,28,8,24,509
125519,0385503822,8,28,8,25,299
125519,038550120X,9,28,8,26,149
125519,0316693200,9,28,8,27,245
125519,0316693006,9,28,8,28,374
125692,080410526X,8,12,3,1,97
125692,0743418174,9,12,3,2,8
125692,0679746048,9,12,3,3,113
125692,0451203895,6,12,3,4,434
125692,0449219364,7,12,3,5,152
125692,0446606812,9,12,3,6,84
125692,043936213X,10,12,3,7,479
125692,0425162443,9,12,3,8,179
125692,0385479565,10,12,3,9,280
125692,0385335482,7,12,3,10,55
125692,0140293248,8,12,3,11,79
125692,0060096195,7,12,3,12,442
126196,1400034779,6,11,3,1,53
126196,0786867647,8,11,3,2,399
126196,0743411250,6,11,3,3,530
126196,0743237188,6,11,3,4,103
126196,0670894605,8,11,3,5,286
126196,0553582135,8,11,3,6,464
126196,044023722X,5,11,3,7,26
126196,0380731851,8,11,3,8,191
126196,0375727345,7,11,3,9,16
126196,0312305060,5,11,3,10,80
126196,0060987561,9,11,3,11,77
126296,0804111359,9,18,5,1,337
126296,0743418174,8,18,5,2,8
126296,0684848783,7,18,5,3,370
126296,0553280368,7,18,5,4,112
126296,0451166892,9,18,5,5,303
126296,0446607657,10,18,5,6,151
126296,0440414806,9,18,5,7,251
126296,044023722X,6,18,5,8,26
126296,0440236703,8,18,5,9,322
126296,0385512104,7,18,5,10,383
126296,0375703861,7,18,5,11,427
126296,0345446860,8,18,5,12,450
126296,0345402871,8,18,5,13,449
126296,0330332775,8,18,5,14,526
126296,0316666343,9,18,5,15,0
126296,0140298479,8,18,5,16,87
126296,0099771519,10,18,5,17,525
126296,0062502182,7,18,5,18,241
126388,0812550706,10,16,4,1,146
126388,0743436210,8,16,4,2,397
126388,0553582755,10,16,4,3,395
126388,0451156609,8,16,4,4,166
126388,0440206154,10,16,4,5,40
126388,0439139600,6,16,4,6,100
126388,0385497466,8,16,4,7,319
126388,0345380371,9,16,4,8,246
126388,0345378482,9,16,4,9,346
126388,0345370775,9,16,4,10,15
126388,0345339738,10,16,4,11,173
126388,0345339711,10,16,4,12,209
126388,0345339703,10,16,4,13,120
126388,0345339681,10,16,4,14,72
126388,0312924585,9,16,4,15,46
126388,0060938455,8,16,4,16,99
126492,074343627X,10,42,12,1,308
126492,0743211383,10,42,12,2,416
126492,0743211375,5,42,12,3,335
126492,0684833395,10,42,12,4,504
126492,0671041789,10,42,12,5,133
126492,0671024248,9,42,12,6,271
126492,067102423X,10,42,12,7,185
126492,0671021001,8,42,12,8,27
126492,0553260111,10,42,12,9,326
126492,0451176464,6,42,12,10,153
126492,0451169530,10,42,12,11,197
126492,0451167317,7,42,12,12,125
126492,0451156609,7,42,12,13,166
126492,0446612790,4,42,12,14,129
126492,0440236673,7,42,12,15,83
126492,0440224675,8,42,12,16,181
126492,0440221471,8,42,12,17,71
126492,0440214041,8,42,12,18,25
126492,0440213525,6,42,12,19,30
126492,0440211727,7,42,12,20,24
126492,044021145X,8,42,12,21,11
126492,0440206154,7,42,12,22,40
126492,0399501487,9,42,12,23,76
126492,0385511612,3,42,12,24,161
126492,0385510438,7,42,12,25,351
126492,0385508042,7,42,12,26,248
126492,0385503822,7,42,12,27,299
126492,0385490992,8,42,12,28,381
126492,0385472951,8,42,12,29,317
126492,0385424736,7,42,12,30,409
126492,0385424728,7,42,12,31,380
126492,0345444884,10,42,12,32,376
126492,034538475X,7,42,12,33,73
126492,0345384466,10,42,12,34,175
126492,0345384369,10,42,12,35,492
126492,0345351525,8,42,12,36,109
126492,0345337662,10,42,12,37,17
126492,0345313860,9,42,12,38,41
126492,0312924585,10,42,12,39,46
126492,0064407667,10,42,12,40,78
126492,0060929871,10,42,12,41,208
126492,0060928336,6,42,12,42,5
126604,0767902521,7,10,3,1,186
126604,0679781587,8,10,3,2,3
126604,0449005615,10,10,3,3,165
126604,0446670111,7,10,3,4,323
126604,0316284955,9,10,3,5,81
126604,0312195516,7,10,3,6,2
126604,014028009X,5,10,3,7,32
126604,0060938455,10,10,3,8,99
126604,0060392452,8,10,3,9,85
126604,0060391626,6,10,3,10,259
126736,1559029838,6,17,5,1,470
126736,0804111359,5,17,5,2,337
126736,059035342X,5,17,5,3,7
126736,0553572997,5,17,5,4,132
126736,055356451X,4,17,5,5,393
126736,0515133973,5,17,5,6,499
126736,0446608815,5,17,5,7,235
126736,0446601241,8,17,5,8,142
126736,044022165X,6,17,5,9,117
126736,0440220602,5,17,5,10,37
126736,0440213525,6,17,5,11,30
126736,0440211727,6,17,5,12,24
126736,044021145X,6,17,5,13,11
126736,0439064872,5,17,5,14,49
126736,0425180638,7,17,5,15,354
126736,0345391055,6,17,5,16,278
126736,0345384369,6,17,5,17,492
127049,0440219078,9,11,3,1,301
127049,0385504209,5,11,3,2,1
127049,0385492081,10,11,3,3,110
127049,0385484518,5,11,3,4,20
127049,0380813815,8,11,3,5,231
127049,0375725784,8,11,3,6,139
127049,0345443284,7,11,3,7,74
127049,031242227X,9,11,3,8,295
127049,0060977493,7,11,3,9,135
127049,0060938455,8,11,3,10,99
127049,0060175400,10,11,3,11,444
127359,0805063897,8,15,4,1,119
127359,0743418204,7,15,4,2,290
127359,0689817851,7,15,4,3,440
127359,0553250426,8,15,4,4,111
127359,0451191145,9,15,4,5,391
127359,0449005615,9,15,4,6,165
127359,0441003257,9,15,4,7,388
127359,0440235596,6,15,4,8,193
127359,0385722206,8,15,4,9,65
127359,0385497466,6,15,4,10,319
127359,0385335881,6,15,4,11,107
127359,034541389X,7,15,4,12,493
127359,0142001430,9,15,4,13,224
127359,014025448X,9,15,4,14,223
127359,0060096195,8,15,4,15,442
127826,0812550706,9,14,4,1,146
127826,080411868X,7,14,4,2,338
127826,067976402X,7,14,4,3,14
127826,0671004107,7,14,4,4,503
127826,0451203771,8,14,4,5,497
127826,0446675059,8,14,4,6,302
127826,0440224764,8,14,4,7,58
127826,0440223202,8,14,4,8,458
127826,044022165X,8,14,4,9,117
127826,044021145X,8,14,4,10,11
127826,0385492081,9,14,4,11,110
127826,0316788228,9,14,4,12,228
127826,0151008116,7,14,4,13,225
